workbook,requested_view,twb_file,datasource,datasource_internal,field_name,caption,datatype,role,type,aggregation,semantic_role,hidden,param_domain_type,calculation_class,formula
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[BTN Distribuciones (copia)_5425289489660149780],BTN Indicadores,string,dimension,nominal,,,,,tableau,"""Mapa de Indicadores"""
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[BTN Distribuciones (copy)_4723009404404842516],BTN Limpiar filtros,string,dimension,nominal,,,,,tableau,"""Limpiar filtros"""
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[BTN Limpiar filtros (copy)_4723009404657545239],BTN Mostrar Graficos,string,dimension,nominal,,,,,tableau,"""Mostrar gráficos"""
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[BTN Mapa (copia)_1886797147608317969],BTN Distribuciones,string,dimension,nominal,,,,,tableau,"""Características"""
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[BTN Mapa Seleccionado (copia)_1886797147608416274],BTN Distribuciones Seleccionado,string,dimension,nominal,,,,,tableau,"if ([Parameters].[Parámetro 1] = [BTN Mapa (copia)_1886797147608317969] and [Parameters].[Parametro gráfico (copia)_541839334149496838] = [BTN Serie Temporal (copia)_541839334174613511]) then ""Gráfico Seleccionado SG"" 
elseif ([Parameters].[Parámetro 1] = [BTN Mapa (copia)_1886797147608317969] and [Parameters].[Parametro gráfico (copia)_541839334149496838] = [BTN Sección General (copia)_541839334174765064]) then ""Gráfico Seleccionado SPP"" 
elseif ([Parameters].[Parámetro 1] <> [BTN Mapa (copia)_1886797147608317969] and [Parameters].[Parametro gráfico (copia)_541839334149496838] = [BTN Serie Temporal (copia)_541839334174613511]) then ""Gráfico NO Seleccionado SG"" 
elseif ([Parameters].[Parámetro 1] <> [BTN Mapa (copia)_1886797147608317969] and [Parameters].[Parametro gráfico (copia)_541839334149496838] = [BTN Sección General (copia)_541839334174765064]) then ""Gráfico NO Seleccionado SPP"" end"
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[BTN Mostrar Gráficos Caracteristicas (copy)_54254335857942529],BTN Mostrar Gráficos Cruces Relevantes,boolean,dimension,nominal,,,,,tableau,[Parameters].[p_ver_graficos_caracteristicas (copy)_54254335857623040]
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[BTN Mostrar Gráficos Cruces Relevantes (copy) (copy)_54254335887220741],BTN Mostrar Gráficos Distribución Territorial,boolean,dimension,nominal,,,,,tableau,[Parameters].[p_ver_graficos_cruces_relevantes (copy)_54254335887020034]
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[BTN Mostrar Gráficos Cruces Relevantes (copy)_54254335887208452],BTN Mostrar Gráficos Evolución Temporal,boolean,dimension,nominal,,,,,tableau,[Parameters].[p_ver_graficos_dist_territorial (copy)_54254335887122435]
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[BTN Sección General (copia)_541839334174765064],BTN Seguimiento Políticas Públicas,string,dimension,nominal,,,,,tableau,"""Seguimiento Políticas Públicas"""
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[BTN Serie Temporal (copia)_541839334174613511],BTN Situacion General,string,dimension,nominal,,,,,tableau,"""Situación General"""
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[CONFIG_URL_ADMIN_SM],CONFIGURACION_URL_ADMIN_SM,string,dimension,nominal,,,,,,
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_1238982533747298314],TEMA_NOMBRE_Y_DESCRIPCION,string,dimension,nominal,,,,,tableau,"[TEMA_NOMBRE (Temas)] + ""

"" + [TEMA_DESCRIPCION]"
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_2193182697378516996],INDICADOR_DESC_METODOLOGICA_TEXTO,string,dimension,nominal,,,,,tableau,"IF (ISNULL([INDICADOR_DESC_METODOLOGICA]) OR [INDICADOR_DESC_METODOLOGICA] = """") 
THEN ""Sin información""
ELSE [INDICADOR_DESC_METODOLOGICA]
END"
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_2193182698903973920],ZERO,integer,measure,quantitative,,,,,tableau,0
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_222646740993855490],FALSE,boolean,dimension,nominal,,,,,tableau,FALSE
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_27725337092042752],GRUPO_INDICADOR_URL_FICHA,string,dimension,nominal,,,,,tableau,[CONFIG_URL_ADMIN_SM] + [CONFIGURACION_URL_FICHA_INDICADOR] + [GRUPO_INDICADOR_CODIGO]
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_27725337465761794],TABLERO_URL_FICHA ,string,dimension,nominal,,,,,tableau,[CONFIG_URL_ADMIN_SM] + [CONFIGURACION_URL_FICHA_TABLERO] + STR([TABLERO_ID (Tableros)])
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_334673809460510727],URL_DOC_METODOLOGICO,string,dimension,nominal,,,,,tableau,[CONFIG_URL_ADMIN_SM] + [CONFIGURACION_URL_DOC_METODOLOGICO]
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_334673811823804420],DATOS_TABLERO,boolean,dimension,nominal,,,,,tableau,[TABLERO_NOMBRE (Tableros)] = [Parameters].[Parámetro 2] OR LOWER([TABLERO_DE_SISTEMA]) = 'true'
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_334673811825987589],Visualizar Gráfico,boolean,dimension,nominal,,,,,tableau,LOWER([INDICADOR_DE_SISTEMA]) = 'false'
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_4723009391632846848],DATO_SUBUNIDAD_GEOGRAFICA_NOMBRE,string,dimension,nominal,,,,,tableau,if (ISNULL([SUB_UNIDAD_GEOGRAFICA])) THEN '' ELSE [SUB_UNIDAD_GEOGRAFICA] END
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_4723009401879752705],DATO_FECHA,date,dimension,ordinal,,,,,tableau,"DATE(
STR([ANIO]) + '-' +  
IF     ([MES] == 'T1') THEN '01'
ELSEIF ([MES] == 'T2') THEN '04'
ELSEIF ([MES] == 'T3') THEN '07'
ELSEIF ([MES] == 'T4') THEN '10'
ELSEIF ([MES] == 'S1') THEN '01'
ELSEIF ([MES] == 'S2') THEN '07'
ELSEIF (ISNULL([MES])) THEN '01'
ELSE   [MES]
END
+ '-01')"
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_4723009401891954690],DATO_FECHA_NOMBRE,string,dimension,nominal,,,,,tableau,[MES]
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_4723009401903345667],DATO_ANIO_MES,string,dimension,nominal,,,,,tableau,STR([ANIO]) + (IF (ISNULL([MES])) THEN '' ELSE [MES] END)
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_4723009402220560388],DATO_PERIODO_STR,string,dimension,nominal,,,,,tableau,"STR([ANIO]) + 
IF   ([DATO_PERIODO_STR (copy)_4723009402227015685] == '') THEN ''
ELSE ' - ' + [DATO_PERIODO_STR (copy)_4723009402227015685]
END"
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_4723009402249244679],DATO_APERTURA_DESCRIPCION_COUNTD,integer,measure,quantitative,,,,,tableau,COUNTD([APERTURA_DESCRIPCION])
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_4723009402249773064],DATO_APERTURA_NIVEL_1_C,integer,measure,quantitative,,,,,tableau,WINDOW_COUNT(COUNTD([APERTURA_NIVEL_1]))
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_4723009402545549324],SELECCIONE,string,dimension,nominal,,,,,tableau,'Seleccione'
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_4723009404707536931],NULL,string,dimension,nominal,,,,,tableau,STR(NULL)
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_541839333604462595],BTN Serie Temporal Seleccionado,string,dimension,nominal,,,,,tableau,"if ([Parameters].[Parámetro 1] = [Calculation_6996412392490344453] and [Parameters].[Parametro gráfico (copia)_541839334149496838] = [BTN Serie Temporal (copia)_541839334174613511]) then ""Gráfico Seleccionado SG"" 
elseif ([Parameters].[Parámetro 1] = [Calculation_6996412392490344453] and [Parameters].[Parametro gráfico (copia)_541839334149496838] = [BTN Sección General (copia)_541839334174765064]) then ""Gráfico Seleccionado SPP"" 
elseif ([Parameters].[Parámetro 1] <> [Calculation_6996412392490344453] and [Parameters].[Parametro gráfico (copia)_541839334149496838] = [BTN Serie Temporal (copia)_541839334174613511]) then ""Gráfico NO Seleccionado SG"" 
elseif ([Parameters].[Parámetro 1] <> [Calculation_6996412392490344453] and [Parameters].[Parametro gráfico (copia)_541839334149496838] = [BTN Sección General (copia)_541839334174765064]) then ""Gráfico NO Seleccionado SPP"" end"
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_5425289489097109517],DATO_TIPO_STR,string,dimension,nominal,,,,,tableau,"IF ([TIPO_DE_DATO] == 'SERIE_TEMPORAL') THEN 'Evolución temporal'
ELSEIF ([TIPO_DE_DATO] == 'DISTRIBUCION') THEN 'Características'
ELSEIF ([TIPO_DE_DATO] == 'MAPA') THEN 'Distribución territorial'
ELSEIF ([TIPO_DE_DATO] == 'APERTURA') THEN 'Cruces relevantes'
END"
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_5425289489148153872],DATOS_APERTURAS_Y_GRUPOS,boolean,dimension,nominal,,,,,tableau,"IF ([TIPO_DE_DATO] = 'APERTURA') THEN
    IF (NOT(ISNULL([APERTURA_NIVEL_1])) AND [APERTURA_NIVEL_1] <> ''
        AND NOT(ISNULL([MODALIDAD_APERTURA_NIVEL_1])) AND [MODALIDAD_APERTURA_NIVEL_1] <> ''
        AND NOT(ISNULL([APERTURA_NIVEL_2])) AND [APERTURA_NIVEL_2] <> '') THEN TRUE
    ELSE FALSE
    END
ELSE FALSE
END"
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_6236992910663057412],UNIDAD_GEOGRAFICA_REGION_STR,string,dimension,nominal,,,,,tableau,"""Región "" + [Region]"
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_6236992911662702608],DATO_VALOR_CALCULADO (MAPA),real,measure,quantitative,,,,,tableau,"IF MAX([INDICADOR_UNIDAD_MEDIDA_CODIGO]) = ""CANTIDAD"" THEN SUM([VALOR])

ELSEIF MAX([INDICADOR_UNIDAD_MEDIDA_CODIGO]) = ""PORCENTAJE"" THEN SUM([VALOR]) * 100 / SUM([VALOR_AUXILIAR])

ELSEIF MAX([INDICADOR_UNIDAD_MEDIDA_CODIGO]) = ""TASA_X_CIEN"" THEN SUM([VALOR]) / SUM([VALOR_AUXILIAR]) * 100

ELSEIF MAX([INDICADOR_UNIDAD_MEDIDA_CODIGO]) = ""TASA_X_MIL"" THEN SUM([VALOR]) / SUM([VALOR_AUXILIAR]) * 1000

ELSEIF MAX([INDICADOR_UNIDAD_MEDIDA_CODIGO]) = ""TASA_X_CIENMIL"" THEN SUM([VALOR]) / SUM([VALOR_AUXILIAR]) * 100000

ELSEIF MAX([INDICADOR_UNIDAD_MEDIDA_CODIGO]) = ""TASA_X_MILLON"" THEN SUM([VALOR]) / SUM([VALOR_AUXILIAR]) * 1000000

ELSEIF MAX([INDICADOR_UNIDAD_MEDIDA_CODIGO]) = ""RAZON_X_DIEZMIL"" THEN SUM([VALOR]) / SUM([VALOR_AUXILIAR]) * 10000

END"
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_6996412392490344453],BTN Serie Temporal,string,dimension,nominal,,,,,tableau,"""Evolución temporal"""
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_90705353144123399],DATO_APERTURA_MODALIDAD,string,dimension,nominal,,,,,tableau,"IF (NOT(ISNULL([MODALIDAD_APERTURA_NIVEL_2])) AND [MODALIDAD_APERTURA_NIVEL_2] <> """") 
THEN [MODALIDAD_APERTURA_NIVEL_2]
ELSE [MODALIDAD_APERTURA_NIVEL_1]
END"
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_955748346980958208],NOT p_mostrar_indicadores,boolean,dimension,nominal,,,,,tableau,NOT([Parameters].[p_grafico (copia)])
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_955748346981711873],Texto mostrar indicadores,string,dimension,nominal,,,,,tableau,"IF ([Parameters].[p_grafico (copia)]) 
THEN 'Cerrar el mapa de indicadores'
ELSE 'Abrir el mapa de indicadores'
END"
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Calculation_955748347035680770],blank,string,dimension,nominal,,,,,tableau,""""""
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[DATO_DE_SISTEMA],,integer,dimension,ordinal,,,,,,
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[DATO_PERIODO_STR (copy)_4723009402227015685],DATO_PERIODO,string,dimension,nominal,,,,,tableau,"IF     (ISNULL([MES])) THEN ''
ELSEIF ([MES] == 'T1') THEN 'Primer Trimestre' 
ELSEIF ([MES] == 'T2') THEN 'Segundo Trimestre' 
ELSEIF ([MES] == 'T3') THEN 'Tercer Trimestre'
ELSEIF ([MES] == 'T4') THEN 'Cuarto Trimestre'
ELSEIF ([MES] == 'S1') THEN 'Primer Semestre'
ELSEIF ([MES] == 'S2') THEN 'Segundo Semestre'
ELSEIF ([MES] == '1') THEN 'Enero'
ELSEIF ([MES] == '2') THEN 'Febrero'
ELSEIF ([MES] == '3') THEN 'Marzo'
ELSEIF ([MES] == '4') THEN 'Abril'
ELSEIF ([MES] == '5') THEN 'Mayo'
ELSEIF ([MES] == '6') THEN 'Junio'
ELSEIF ([MES] == '7') THEN 'Julio'
ELSEIF ([MES] == '8') THEN 'Agosto'
ELSEIF ([MES] == '9') THEN 'Septiembre'
ELSEIF ([MES] == '10') THEN 'Octubre'
ELSEIF ([MES] == '11') THEN 'Noviembre'
ELSEIF ([MES] == '12') THEN 'Diciembre'
END"
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Distribuciones - Visualizar Gráfico Torta (copy)_159666739711741954],Distribuciones - Visualizar Gráfico Barras,integer,dimension,quantitative,,,,,tableau,"IF ([Parameters].[p_grafico_apertura_grupo (copia)_1886797147614048275] = ""Barras"") THEN 1 
ELSEIF ([Parameters].[p_grafico_apertura_grupo (copia)_1886797147614048275] = ""Todos"") THEN 1 
ELSE 0 END"
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[GRUPO_INDICADOR_ID (Grupos Indicadores)],GRUPO_INDICADOR_ID,integer,dimension,ordinal,,,,,,
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[GRUPO_INDICADOR_ID],DATO_GRUPO_INDICADOR_ID,integer,dimension,ordinal,,,,,,
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[GRUPO_INDICADOR_NOMBRE (Grupos Indicadores)],GRUPO_INDICADOR_NOMBRE,string,dimension,nominal,,,,,,
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[GRUPO_INDICADOR_NOMBRE],DATO_GRUPO_INDICADOR_NOMBRE,string,dimension,nominal,,,true,,,
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[GRUPO_INDICADOR_ORDEN],,integer,dimension,ordinal,,,,,,
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Geometry],GEOMETRIA (T_MAPA),spatial,measure,nominal,,,,,,
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[ID_DATO_SM],DATO_ID,integer,dimension,ordinal,,,,,,
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[INDICADOR_DE_SISTEMA],,string,dimension,nominal,,,,,,
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[INDICADOR_ID (Indicadores)],INDICADOR_ID,integer,dimension,ordinal,,,,,,
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[INDICADOR_ID],DATO_INDICADOR_ID,integer,dimension,ordinal,,,,,,
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[INDICADOR_NOMBRE (Indicadores)],INDICADOR_NOMBRE,string,dimension,nominal,,,,,,
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[INDICADOR_NOMBRE],DATO_INDICADOR_NOMBRE,string,dimension,nominal,,,true,,,
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[INDICADOR_ORDEN],,integer,dimension,ordinal,,,,,,
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[MES],DATO_MES,string,dimension,nominal,,,,,,
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[MODALIDAD_APERTURA_NIVEL_1],DATO_MODALIDAD_APERTURA_NIVEL_1,string,dimension,nominal,,,,,,
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[MODALIDAD_APERTURA_NIVEL_2],DATO_MODALIDAD_APERTURA_NIVEL_2,string,dimension,nominal,,,,,,
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Region],UNIDAD_GEOGRAFICA_REGION,string,dimension,nominal,,,,,categorical-bin,
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[SECCION_ID],DATO_SECCION_ID,integer,dimension,ordinal,,,,,,
1_1Aspectosdemogrficos_Informacincensal,DHBEvolucinTemporal,1.1 Aspectos demogr├íficos_Informaci├│n censal.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[SECCION_NOMBRE],DATO_SECCION_NOMBRE,string,dimension,nominal,,,,,,
